#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_0_1000000	bio8	0:00:07	0.0	4.1	503.13	506.19	502.3	5469.96	173.98	4	build_bam	7.5062	2
1	subset_0_1000000	bio8	0:00:32	0.0	0.01	6224.52	6225.81	6224.15	7102.03	544.12	4	mapping	32.2976	16
1		bio8	0:00:00	0.0	0.0	17.71	22.59	14.77	174.98	0.0	4	rule_all	0.0416	16
1	subset_0_1000000	bio8	0:00:51	0.0	443.19	1136.69	1139.35	1136.07	5472.99	441.72	4	sort_picard	51.2141	8
1	subset_0_1000000	bio8	0:00:50	0.0	448.83	1151.32	1154.95	1150.71	5472.99	444.79	4	sort_picard	50.8603	16
1	subset_0_1000000	bio8	0:00:07	0.0	4.03	510.06	513.18	509.45	5469.96	174.27	4	build_bam	7.6422	16
1	subset_0_1000000	bio8	0:08:23	0.0	5.14	10338.72	10340.1	10338.2	36311.55	112.08	4	realigner	503.6271	32
1	subset_0_1000000	bio8	0:08:06	0.0	5.11	10291.8	10292.9	10291.35	36309.73	109.02	4	realigner	486.4657	8
1		bio8	0:00:00	0.0	0.0	17.63	22.44	14.77	174.97	0.0	4	rule_all	0.0356	2
1	subset_0_1000000	bio8	0:00:43	0.0	16.46	984.64	990.69	983.79	5471.98	275.65	4	mark_duplicates	43.2294	32
1	subset_0_1000000	bio8	0:02:46	0.0	525.86	5404.43	5408.26	5403.94	5567.49	161.2	4	mapping	166.6141	2
1	subset_0_1000000	bio8	0:00:42	0.0	23.52	988.65	995.26	987.79	5471.98	204.56	4	mark_duplicates	42.9753	2
1	subset_0_1000000	bio8	0:08:18	0.0	5.11	8178.45	8109.17	8178.05	36309.73	106.41	4	realigner	498.38699999999994	16
1	subset_0_1000000	bio8	0:08:00	0.0	5.11	8289.54	8290.92	8288.96	36310.04	111.84	4	realigner	480.4319	2
1	subset_0_1000000	bio8	0:00:42	0.0	21.25	997.14	1004.0	996.55	5471.98	197.68	4	mark_duplicates	42.9174	16
1	subset_0_1000000	bio8	0:00:42	0.0	19.96	1000.74	1007.44	1000.13	5471.98	203.53	4	mark_duplicates	42.8632	8
1	subset_0_1000000	bio8	0:00:07	0.0	3.88	514.58	518.25	513.98	5471.87	155.9	5	build_bam	7.8023	16
1		bio8	0:00:00	0.0	0.0	17.81	22.54	14.97	174.97	0.0	5	rule_all	0.0376	4
1	subset_0_1000000	bio8	0:00:50	0.0	448.25	1186.12	1189.89	1185.51	5472.99	450.66	5	sort_picard	50.6475	16
1	subset_0_1000000	bio8	0:00:42	0.0	23.33	997.38	1003.9	996.63	5471.98	209.65	5	mark_duplicates	42.6957	4
1	subset_0_1000000	bio8	0:00:51	0.0	441.48	1160.66	1164.52	1160.03	5472.99	445.13	5	sort_picard	51.5441	8
1	subset_0_1000000	bio8	0:00:27	0.0	0.01	6382.87	6382.42	6382.45	8241.33	1200.79	5	mapping	27.4518	32
1	subset_0_1000000	bio8	0:00:07	0.0	4.1	510.57	513.92	509.95	5471.87	172.61	5	build_bam	7.3926	8
1	subset_0_1000000	bio8	0:00:42	0.0	23.91	974.62	980.41	973.8	5471.98	210.44	5	mark_duplicates	42.3074	2
1		bio8	0:00:00	0.0	0.0	17.7	22.33	14.89	174.97	0.0	5	rule_all	0.0374	2
1	subset_0_1000000	bio8	0:08:24	0.0	5.14	9346.58	9347.88	9346.0	36309.73	111.57	5	realigner	504.9281	2
1	subset_0_1000000	bio8	0:00:07	0.0	3.88	503.12	506.66	502.27	5471.85	164.96	5	build_bam	7.1771	2
1	subset_0_1000000	bio8	0:00:51	0.0	440.79	1181.36	1184.14	1180.59	5472.99	455.0	5	sort_picard	51.6361	4
1	subset_0_1000000	bio8	0:00:42	0.0	24.82	994.5	1000.8	993.87	5471.98	214.59	5	mark_duplicates	42.2109	8
1	subset_0_1000000	bio8	0:08:27	0.0	5.13	8534.71	8536.36	8534.25	36309.73	110.88	5	realigner	507.4069	8
1		bio8	0:00:00	0.0	0.0	17.71	22.4	14.93	174.97	0.0	5	rule_all	0.0366	8
1	subset_0_1000000	bio8	0:00:42	0.0	25.97	984.07	990.55	983.34	5471.98	198.08	5	mark_duplicates	42.3104	32
1	subset_0_1000000	bio8	0:00:51	0.0	444.55	1208.97	1211.93	1208.23	5472.99	459.85	5	sort_picard	51.117	32
1		bio8	0:00:00	0.0	0.0	17.69	22.36	14.88	174.98	0.0	5	rule_all	0.0373	16
1	subset_0_1000000	bio8	0:00:43	0.0	14.38	988.36	994.99	987.72	5473.94	274.67	5	mark_duplicates	43.8484	16
1	subset_0_1000000	bio8	0:07:32	0.0	5.09	8501.76	8503.21	8501.25	36310.04	110.2	5	realigner	452.2382	32
1	subset_0_1000000	bio8	0:00:32	0.0	0.01	6217.77	6219.2	6217.41	7102.03	533.9	5	mapping	32.7882	16
1	subset_0_1000000	bio8	0:00:07	0.0	3.77	516.31	519.24	515.57	5469.96	153.47	5	build_bam	7.2144	4
1	subset_0_1000000	bio8	0:01:30	0.0	525.86	5631.4	5634.92	5630.94	5891.44	321.75	5	mapping	90.3272	4
1		bio8	0:00:00	0.0	0.0	17.61	22.53	14.61	174.97	0.0	5	rule_all	0.0382	32
1	subset_0_1000000	bio8	0:07:58	0.0	5.11	7511.48	7512.12	7510.95	36310.04	112.55	5	realigner	478.3156	4
1	subset_0_1000000	bio8	0:00:51	0.0	525.86	5993.64	5997.72	5993.23	6419.69	644.98	5	mapping	51.7057	8
1	subset_0_1000000	bio8	0:07:59	0.0	5.1	9256.78	9257.55	9256.37	36310.04	111.04	5	realigner	479.8316	16
1	subset_0_1000000	bio8	0:02:49	0.0	591.61	5410.81	5414.46	5410.32	5567.49	194.89	5	mapping	169.2658	2
1	subset_0_1000000	bio8	0:00:07	0.0	4.03	526.71	529.55	525.99	5469.96	144.14	5	build_bam	7.7134	32
1	subset_0_1000000	bio8	0:00:51	0.0	442.17	1166.09	1169.65	1165.26	5472.99	450.09	5	sort_picard	51.5453	2
